"Acc_Index","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location-Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","1st_Po_of_Impact","Was_Vehicle_Left_Hand_Drive?","Journey_Purpose_of_Driver","Sex_of_Driver","Age_of_Driver","Age_Band_of_Driver","Engine_Capacity_(CC)","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type","Vehicle_IMD_Decile"
"2014120103494","2","1","0","18","0","1","0","0","0","0","1","1","6","2","66","10","-1","-1","-1","5","1",""
"2014120104216","1","9","0","9","0","8","0","0","0","0","1","1","1","1","23","5","-1","-1","-1","9","3",""
"2014120104216","2","1","0","18","0","8","0","0","0","0","1","1","2","1","44","7","-1","-1","-1","10","1",""
"2014120104660","1","1","0","18","0","8","0","0","2","11","1","1","6","1","27","6","-1","-1","-1","6","1",""
"2014120104660","2","9","0","9","0","4","0","0","0","0","4","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2014120105068","1","9","0","3","0","0","0","0","0","0","2","1","1","2","27","6","1900","2","8","8","1",""
"2014120105068","2","1","0","18","0","0","0","0","0","0","1","1","6","1","36","7","-1","-1","-1","4","1",""
"2014120105163","1","9","0","17","0","0","0","0","0","6","4","1","6","1","19","4","1598","1","8","10","2",""
"2014120105184","1","9","0","13","0","0","0","0","0","0","3","1","6","1","43","7","1686","2","13","9","1",""
"2014120105184","2","3","0","18","0","0","1","0","1","1","4","1","6","1","37","7","-1","-1","-1","10","1",""
"2014120105330","1","9","0","15","0","0","0","0","0","0","4","1","1","1","39","7","1598","1","5","5","3",""
"2014120105330","2","1","0","18","0","0","0","0","0","0","3","1","6","1","42","7","-1","-1","-1","10","1",""
"2014120105371","1","9","0","18","0","8","0","0","0","0","3","1","6","1","22","5","-1","-1","-1","1","1",""
"2014120105371","2","9","0","18","0","8","0","0","0","0","1","1","6","1","27","6","1753","2","6","1","1",""
"2014120105373","1","1","0","12","0","1","0","0","0","0","2","1","2","2","61","9","-1","-1","-1","7","1",""
"2014120105373","2","9","0","18","0","1","0","0","2","11","1","1","6","1","23","5","3498","1","16","9","1",""
"2014120105674","1","9","0","18","0","0","0","0","0","0","2","1","2","1","18","4","973","1","12","8","2",""
"2014120105674","2","9","0","3","0","0","0","0","0","0","1","1","6","1","44","7","1596","1","2","7","2",""
"2014120105990","1","4","0","14","0","0","1","0","0","0","4","1","6","1","40","7","599","1","13","8","1",""
"2014120105990","2","9","0","1","0","0","0","0","0","0","1","1","6","2","42","7","2993","2","9","5","1",""
"2014120105990","3","9","0","2","0","0","0","0","0","0","4","1","6","1","46","8","1796","1","13","5","1",""
"2014120106202","1","9","0","18","0","1","0","0","0","0","1","1","6","2","57","9","-1","-1","-1","9","3",""
"2014120106202","2","19","0","10","0","2","0","0","0","0","3","1","6","1","32","6","1753","2","13","10","1",""
"2014120106518","1","3","0","7","0","4","0","0","0","0","3","1","6","1","20","4","123","1","6","8","1",""
"2014120106518","2","9","0","18","0","3","0","0","0","0","4","1","6","1","40","7","1968","2","5","10","1",""
"2014120106813","1","8","0","4","0","1","0","0","0","0","0","1","1","1","49","8","1997","2","3","2","1",""
"2014120107669","1","9","0","7","0","0","0","0","0","0","3","1","6","2","39","7","1364","1","4","5","1",""
"2014120107669","2","1","0","18","0","0","0","0","0","0","4","1","6","1","40","7","-1","-1","-1","5","1",""
"2014120109302","1","9","0","18","0","8","0","0","0","0","1","1","6","1","52","8","1999","1","7","5","1",""
"2014120109302","2","9","0","18","0","8","0","0","0","0","2","1","2","1","34","6","1598","1","11","1","1",""
"2014120109302","3","9","0","18","0","4","0","0","0","0","0","1","1","1","35","6","2993","2","4","4","2",""
"2014120109354","1","9","0","16","0","0","2","0","1","6","0","1","2","2","40","7","1242","1","9","2","1",""
"2014120109557","1","9","0","18","0","1","0","0","0","0","3","1","6","2","56","9","1124","1","12","3","1",""
"2014120109855","1","9","0","5","0","2","0","0","0","0","3","1","2","1","30","6","1839","1","11","9","1",""
"2014120109855","2","1","0","18","0","2","0","0","0","0","4","1","6","1","46","8","-1","-1","-1","9","2",""
"2014120109994","1","9","0","9","0","5","0","0","0","0","1","1","6","2","60","9","-1","-1","-1","-1","-1",""
"2014120110443","1","9","0","7","0","8","0","0","0","0","2","1","6","1","52","8","-1","-1","-1","7","1",""
"2014120110443","2","1","0","18","0","8","0","0","0","0","1","1","6","1","20","4","-1","-1","-1","5","1",""
"2014120110900","1","1","0","4","0","0","0","0","0","0","2","1","6","1","50","8","-1","-1","-1","7","3",""
"2014120110900","2","1","0","4","0","0","0","0","0","0","1","1","6","2","55","8","-1","-1","-1","7","3",""
"2014120111426","1","19","0","18","0","0","0","4","0","0","1","1","1","1","56","9","2143","2","2","7","1",""
"2014120111426","2","21","0","2","0","0","0","0","0","0","2","1","1","1","49","8","12740","2","1","7","2",""
"2014120111904","1","9","0","9","0","8","0","0","0","0","4","1","6","2","63","9","1598","1","11","7","1",""
"2014120111904","2","1","0","18","0","8","0","0","0","0","1","1","6","1","54","8","-1","-1","-1","8","3",""
"2014120112527","1","9","0","2","0","0","0","0","0","0","0","1","6","1","35","6","-1","-1","-1","7","1",""
"2014120112527","2","1","0","14","0","0","0","4","0","0","3","1","6","2","33","6","-1","-1","-1","9","1",""
"2014120113535","1","9","0","14","0","0","0","0","0","0","0","1","6","1","47","8","1206","1","2","2","1",""
"2014120113535","2","20","0","2","0","0","0","0","0","0","0","1","1","1","44","7","-1","-1","-1","9","2",""
"2014120113847","1","9","0","4","0","1","0","0","0","0","0","1","6","1","56","9","1398","1","4","8","1",""
"2014120113847","2","1","0","18","5","6","0","0","0","0","3","1","6","2","12","3","-1","-1","-1","3","1",""
"2014120113866","1","9","0","9","0","6","0","0","0","0","1","1","6","2","42","7","1560","2","2","9","1",""
"2014120113866","2","5","0","18","0","2","0","0","0","0","1","1","2","1","51","8","1198","1","4","6","2",""
"2014120114184","1","9","0","7","0","1","0","0","3","9","1","1","6","2","20","4","1248","2","4","2","1",""
"2014120114351","1","9","0","4","0","1","0","0","0","0","1","1","6","1","25","5","1796","2","1","8","1",""
"2014120114351","2","9","0","4","0","1","0","0","0","0","2","1","6","1","31","6","1299","1","12","1","1",""
"2014120114351","3","9","0","4","0","1","0","0","0","0","2","1","6","1","51","8","-1","-1","-1","5","1",""
"2014120114351","4","9","0","4","0","1","0","0","0","0","2","1","6","1","59","9","1994","1","8","5","3",""
"2014120114558","1","19","0","18","0","8","0","0","0","0","1","1","6","1","39","7","-1","-1","-1","3","1",""
"2014120114558","2","11","0","9","0","8","0","0","0","0","4","1","1","2","49","8","7300","2","6","9","1",""
"2014120114910","1","19","0","7","0","2","0","0","0","0","1","1","6","1","40","7","-1","-1","-1","-1","-1",""
"2014120115801","1","9","0","16","0","1","1","0","0","0","1","1","6","1","31","6","1149","1","9","10","3",""
"2014120115801","2","9","0","17","0","1","0","0","0","0","1","1","6","1","64","9","-1","-1","-1","10","3",""
"2014120115801","3","8","0","3","0","1","0","0","0","0","2","1","6","1","65","9","1794","1","8","10","3",""
"2014120115817","1","1","0","18","4","0","0","0","0","0","1","1","6","1","32","6","-1","-1","-1","7","1",""
"2014120117215","1","9","0","18","0","0","0","0","0","0","1","1","3","1","32","6","2171","1","10","4","1",""
"2014120117215","2","9","0","2","0","0","0","0","0","0","0","1","6","2","31","6","1560","2","1","2","1",""
"2014120117827","1","19","0","5","0","1","0","0","0","0","4","1","2","1","57","9","1598","2","1","-1","1",""
"2014120117827","2","1","0","18","0","1","0","0","0","0","1","1","2","1","26","6","-1","-1","-1","10","2",""
"2014120117863","1","9","0","10","0","2","0","0","0","0","3","1","2","2","39","7","1998","1","10","10","2",""
"2014120117863","2","5","0","18","0","1","0","0","0","0","1","1","6","1","51","8","-1","-1","-1","-1","-1",""
"2014120118029","1","9","0","4","0","0","0","0","0","0","2","1","6","2","19","4","1248","2","6","6","3",""
"2014120118029","2","9","0","4","0","0","1","0","0","0","1","1","2","1","43","7","1598","1","11","3","1",""
"2014120118358","1","1","0","18","0","4","0","0","0","0","1","1","6","1","23","5","-1","-1","-1","5","1",""
"2014120118358","2","9","0","18","0","4","0","0","0","0","2","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2014120118398","1","9","0","18","0","0","0","0","0","0","4","1","6","2","57","9","1560","2","6","10","2",""
"2014120118590","1","9","0","9","0","1","0","0","0","0","1","1","6","2","42","7","2231","2","1","-1","-1",""
"2014120118590","2","5","0","18","0","1","1","0","0","0","1","1","6","1","62","9","1450","1","9","10","1",""
"2014120119625","1","9","0","4","0","1","0","0","0","0","0","1","6","2","32","6","1390","1","7","9","1",""
"2014120119625","2","1","0","18","0","1","0","0","0","0","3","1","6","1","9","2","-1","-1","-1","-1","-1",""
"2014120119796","1","9","0","4","0","1","0","0","0","0","4","1","6","2","46","8","1998","1","9","5","1",""
"2014120119796","2","1","0","18","0","1","1","0","0","0","1","1","4","2","14","3","-1","-1","-1","5","1",""
"2014120119979","1","1","0","9","4","0","0","0","0","0","1","1","6","2","25","5","-1","-1","-1","6","1",""
"2014120119979","2","9","0","18","0","0","0","0","0","0","1","1","6","1","45","7","1389","1","11","2","1",""
"2014120120537","1","9","0","4","0","0","0","0","0","0","2","1","6","1","41","7","1396","1","10","5","1",""
"2014120120537","2","9","0","4","0","0","0","0","0","0","2","1","6","1","24","5","1461","2","9","7","1",""
"2014120120537","3","9","0","4","0","0","0","0","0","0","1","1","6","1","46","8","2324","1","11","2","1",""
"2014120120730","1","9","0","18","0","0","0","0","0","0","3","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2014120121453","1","8","0","18","0","8","0","0","0","0","1","1","1","1","39","7","2402","2","8","3","1",""
"2014120121453","2","9","0","18","0","8","0","0","0","0","4","1","6","1","30","6","1910","2","7","1","1",""
"2014120121932","1","9","0","5","0","2","0","0","0","0","4","1","6","2","37","7","1598","1","10","9","1",""
"2014120121932","2","1","0","18","0","2","0","0","0","0","3","1","6","1","18","4","-1","-1","-1","5","1",""
"2014120122462","1","11","0","16","0","0","0","0","0","0","0","1","1","2","47","8","4500","2","1","9","3",""
"2014120122462","2","21","0","17","0","0","0","0","0","0","0","1","1","1","-1","-1","-1","-1","-1","-1","-1",""
"2014120122810","1","9","0","4","0","1","0","0","0","0","3","1","2","2","44","7","1242","1","2","9","1",""
"2014120122810","2","1","0","18","0","8","0","0","0","0","1","1","6","1","10","2","-1","-1","-1","-1","-1",""
"2014120122867","1","9","0","4","0","0","0","0","0","0","1","1","6","2","33","6","1956","2","4","4","1",""
"2014120122867","2","1","0","18","0","0","0","0","0","0","1","1","6","2","51","8","-1","-1","-1","9","1",""
"2014120123188","1","9","0","17","0","4","0","0","0","0","3","1","1","2","59","9","1198","1","11","8","3",""
"2014120123188","2","1","0","18","0","4","0","0","0","0","1","1","6","1","60","9","-1","-1","-1","9","1",""
"2014120123435","1","9","0","18","0","0","1","0","0","0","1","1","1","2","18","4","1199","1","12","4","1",""
"2014120123435","2","9","0","18","0","0","0","0","0","0","2","1","1","1","18","4","1422","2","4","7","3",""
"2014120124177","1","9","0","4","0","0","0","0","0","0","2","1","2","1","64","9","2493","8","-1","6","1",""
"2014120124177","2","9","0","4","0","0","0","0","0","0","1","1","6","2","45","7","1997","2","13","7","1",""
"2014120124909","1","1","0","18","0","0","0","0","1","0","3","1","6","1","43","7","-1","-1","-1","5","1",""
"2014120124909","2","9","0","15","0","0","0","0","0","0","4","1","6","1","33","6","1242","1","2","9","1",""
"2014120125008","1","9","0","9","0","8","0","0","0","0","4","1","6","1","66","10","1124","1","10","4","3",""
"2014120125008","2","9","0","18","0","1","0","0","0","0","1","1","6","2","54","8","1896","2","11","8","1",""
"2014120125683","1","5","0","16","0","0","1","0","7","10","1","1","6","1","59","9","-1","-1","-1","10","1",""
"2014120125683","2","9","0","17","0","0","0","0","0","0","1","1","6","1","41","7","1560","2","-1","3","2",""
"2014120126079","1","9","0","18","0","1","0","0","0","0","3","1","1","2","22","5","998","1","-1","2","1",""
"2014120126079","2","19","0","18","0","1","0","0","0","0","1","1","6","1","54","8","2287","2","1","9","2",""
"2014120126159","1","9","4","18","0","0","0","0","0","0","2","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2014120126159","2","1","0","18","0","0","0","0","0","0","4","1","6","1","78","11","-1","-1","-1","6","1",""
"2014120126196","1","9","0","18","0","0","0","0","0","0","1","1","1","1","26","6","1598","1","13","3","1",""
"2014120128037","1","9","0","11","0","0","0","0","0","0","1","1","6","1","29","6","1390","1","5","2","1",""
"2014120128037","2","9","0","18","0","0","5","0","1","0","3","1","6","2","26","6","1198","1","-1","10","1",""
"2014120128037","3","9","0","18","0","0","0","0","0","0","0","1","6","1","24","5","1799","1","4","7","1",""
"2014120128037","4","9","0","18","0","0","0","0","0","0","0","1","6","2","-1","-1","-1","-1","-1","-1","-1",""
"2014120128154","1","9","0","7","0","8","0","0","0","0","3","1","2","1","37","7","1956","2","4","9","1",""
"2014120128154","2","1","0","18","4","2","0","0","0","0","1","1","2","1","35","6","-1","-1","-1","10","3",""
"2014120129192","1","9","0","18","0","0","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2014120129506","1","9","0","5","0","0","0","0","0","0","1","1","1","3","45","7","1995","2","11","3","1",""
"2014120129506","2","1","0","18","0","0","0","0","0","0","3","1","6","1","24","5","-1","-1","-1","9","1",""
"2014120129615","1","1","0","18","0","1","0","0","0","0","4","1","6","2","45","7","-1","-1","-1","2","1",""
"2014120129615","2","9","0","18","0","1","0","0","0","0","3","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2014120130965","1","9","0","18","0","0","0","0","0","0","1","1","6","1","78","11","1399","1","10","1","1",""
"2014120130965","2","9","0","18","0","0","0","0","0","0","2","1","6","1","46","8","999","1","-1","3","1",""
"2014120130965","3","9","0","18","0","0","0","0","0","0","2","1","6","1","59","9","2497","2","7","9","1",""
"2014120131051","1","9","0","4","0","1","0","0","0","0","0","1","6","1","31","6","1984","1","-1","4","1",""
"2014120132314","1","9","0","17","0","0","1","0","0","0","2","1","6","1","22","5","2965","1","34","5","3",""
"2014120132314","2","9","0","18","0","0","0","0","0","0","1","1","6","2","28","6","998","1","13","6","1",""
"2014120132506","1","3","0","4","0","4","0","10","7","0","1","1","6","2","18","4","125","1","4","6","3",""
"2014120132758","1","9","0","5","0","3","0","0","0","0","3","1","1","2","64","9","1124","1","10","6","1",""
"2014120132758","2","9","0","18","0","4","0","0","0","0","4","1","2","2","38","7","1461","2","7","7","1",""
"2014120132864","1","9","0","4","0","0","0","0","0","0","2","1","6","2","65","9","1999","1","6","9","1",""
"2014120132864","2","9","0","4","0","0","0","0","0","0","2","1","6","1","42","7","1995","2","4","6","1",""
"2014120132864","3","9","0","4","0","0","0","0","0","0","1","1","6","1","49","8","1582","2","-1","10","1",""
"2014120133150","1","1","0","8","4","1","0","0","0","0","1","1","6","1","57","9","-1","-1","-1","3","1",""
"2014120133150","2","9","0","7","0","1","0","0","0","0","2","1","6","2","54","8","998","1","13","9","1",""
"2014120133587","1","19","0","7","0","6","0","0","0","0","1","1","1","1","20","4","1998","2","11","6","1",""
"2014120133587","2","3","0","18","0","1","0","0","0","0","4","1","1","1","20","4","100","1","16","7","1",""
"2014120133851","1","9","0","18","0","0","1","0","0","0","1","1","2","1","20","4","1461","2","11","10","1",""
"2014120133851","2","9","0","3","0","0","0","0","0","0","2","1","6","1","54","8","1363","2","10","7","3",""
"2014120133851","3","9","0","3","0","0","0","0","0","0","2","1","6","1","64","9","2204","2","5","8","3",""
"2014120134015","1","9","0","18","6","0","0","0","0","0","1","1","6","1","45","7","2000","2","8","9","1",""
"2014120134015","2","9","0","18","0","0","0","0","0","0","4","1","2","2","35","6","1390","1","8","1","1",""
"2014120134290","1","9","0","9","0","8","0","0","0","0","1","1","6","1","83","11","-1","-1","-1","10","1",""
"2014120134290","2","1","0","18","0","8","0","0","0","0","1","1","6","1","54","8","-1","-1","-1","3","1",""
"2014120134948","1","9","0","18","0","0","0","0","5","6","2","1","6","1","55","8","1796","1","12","2","1",""
"2014120134948","2","9","0","18","0","0","0","0","0","0","1","1","1","1","60","9","999","1","2","10","2",""
"2014120135122","1","19","0","3","0","1","0","0","0","0","2","1","6","3","30","6","-1","-1","-1","7","3",""
"2014120135122","2","9","0","3","0","1","0","0","0","0","1","1","6","3","45","7","1598","2","3","7","1",""
"2014120135458","1","9","0","11","0","5","0","0","0","0","1","1","6","2","79","11","-1","-1","-1","9","2",""
"2014120135458","2","9","0","3","0","1","0","0","0","0","3","1","6","1","54","8","-1","-1","-1","4","1",""
"2014120135926","1","9","0","5","0","3","0","0","0","0","2","1","6","2","42","7","1997","2","11","10","1",""
"2014120135926","2","9","0","5","0","3","0","0","0","0","1","1","6","1","32","6","-1","-1","-1","3","1",""
"2014120136493","1","9","0","4","0","1","0","0","0","0","2","1","6","1","25","5","1560","2","5","2","1",""
"2014120136493","2","9","0","4","0","1","0","0","0","0","2","1","6","2","46","8","1753","2","8","10","1",""
"2014120136493","3","9","0","4","0","1","0","0","0","0","2","1","1","1","32","6","-1","-1","-1","9","2",""
